frequency_hz,Original,CEEMDAN,VMD-SSA,VMD-MPE (threshold 0.60)
26.782432150001494,0.07090487939324297,0.0775918401223114,0.07043814919929794,0.0694232137763422
26.904726360732095,0.06921900418451336,0.07595705014967773,0.06876995836169572,0.06779331127655974
27.027020571462696,0.06819643822753145,0.07268059791434263,0.06776075201632659,0.06681313945979793
27.149314782193294,0.06895250755018288,0.07271612443455894,0.0685190183537952,0.06757630253607431
27.271608992923895,0.06982655336900723,0.0748781175037177,0.06939492044542443,0.06845644227024522
27.393903203654496,0.07042904605745827,0.07673114943980669,0.07000133510247643,0.06907164099504765
27.516197414385097,0.06898820415130617,0.07445255478788976,0.06857697298690259,0.06768332523395613
27.638491625115698,0.06544990857105305,0.06922657329897466,0.06506733532922267,0.06423610022107328
27.760785835846296,0.0644467378051596,0.06865488739666249,0.06407772164708854,0.0632759256413458
27.883080046576897,0.06580160356073364,0.0721999568699361,0.06543292074657449,0.06463167011099907
28.005374257307498,0.06473168744182511,0.07005865524792104,0.0643771714791878,0.06360640328289383
28.1276684680381,0.06325451244330287,0.0661834875828217,0.06291626792051075,0.06218045397732918
28.2499626787687,0.06151585269575208,0.06551701758808008,0.06119502878274008,0.06049661427800246
28.372256889499297,0.05852953007794729,0.06464849995586566,0.058232142030951964,0.057584231999249544
28.4945511002299,0.05602269074610359,0.060551404777323806,0.05574564508063028,0.05514162296013104
28.6168453109605,0.05730151991944682,0.05945070035875939,0.057025989688415296,0.056424924254320774
28.7391395216911,0.05818359421888666,0.06128370701459982,0.057911830059139295,0.05731872730650802
28.861433732421702,0.0540318530893963,0.05908887941919816,0.05378694259901888,0.053252314671130646
28.983727943152303,0.04938321198747134,0.05390723279163928,0.04916620036291266,0.04869245372828356
29.1060221538829,0.04911620175900643,0.05108845442179334,0.04890713519730449,0.048450860276641486
29.2283163646135,0.05006492526959805,0.05091922300374074,0.049858699875409696,0.049408888821664824
29.350610575344103,0.049008671358350665,0.05197104216825464,0.0488135222852699,0.04838819019945305
29.472904786074704,0.04380480437759564,0.048863795904249545,0.04363638824161281,0.043269618190273945
29.595198996805305,0.03941173840221678,0.04176059965096677,0.03926564200293027,0.03894767572744134
29.717493207535902,0.04026244861005992,0.03834849433753977,0.04011878449917259,0.03980616368865703
29.839787418266503,0.042298095567365905,0.04166004065298033,0.04215304979092475,0.04183736745087306
29.962081628997105,0.03904086521571411,0.04128614448012988,0.03891240839168627,0.03863272714253647
30.084375839727706,0.034364183820035955,0.03468097912905912,0.03425586760566508,0.03401991513249212
30.206670050458307,0.034821310482449075,0.03069501305971945,0.03471636853981623,0.034487554820728926
30.328964261188908,0.03546204268633373,0.03158918916748207,0.03536006720324677,0.03513739907499179
30.451258471919505,0.03358836109909386,0.031103732281978453,0.03349636860781433,0.03329517693883116
30.573552682650107,0.03262949334207618,0.027946147416236782,0.03254450479124964,0.03235840997123445
30.695846893380708,0.03271429250113198,0.025091291569234793,0.03263340007921704,0.03245609599698493
30.81814110411131,0.03229383207202786,0.0236877504745262,0.032218151163138545,0.032052167369910275
30.94043531484191,0.03358471940240744,0.02490727902885291,0.033510229219710176,0.03334688995495909
31.062729525572507,0.03504208896503442,0.025296348742697358,0.034968648185843935,0.03480775674260544
31.18502373630311,0.03654740856131098,0.02415390569442345,0.03647515414079306,0.03631711812471442
31.30731794703371,0.0373729356028065,0.024287303578569834,0.03730337030322349,0.03715154757208869
31.42961215776431,0.037959100859735445,0.026484204593185012,0.03789270898054373,0.03774821886130998
31.55190636849491,0.03683496880796063,0.02487691052949068,0.03677459030855822,0.03664356199372044
31.67420057922551,0.03885445249447473,0.02339505900132754,0.038794956655397575,0.038666145194334395
31.79649478995611,0.042764963484849185,0.027184468805983367,0.04270397874960436,0.0425722387154739
31.91878900068671,0.04389040783528671,0.030048314786622232,0.04383232456501149,0.04370709021361845
32.04108321141731,0.041699940881321555,0.02744351595280496,0.041648929580543434,0.04153910793602048
32.16337742214791,0.04379881717395163,0.02741410336862189,0.043749534670741747,0.043643458955881474
32.28567163287851,0.047614075872295665,0.031273675783546694,0.047565055637054696,0.047459432842168095
32.40796584360911,0.04868486635139506,0.03366245309858274,0.048639241105776825,0.048540769155230576
32.53026005433971,0.048449324722633656,0.033165648532078935,0.04840820175191308,0.04831931098342329
32.652554265070314,0.05197103810654107,0.03507453011341447,0.051931314136436146,0.051845317139677036
32.774848475800916,0.054616401305091475,0.03755792834721385,0.054579028158124196,0.05449804121676875
32.89714268653152,0.05546315085046751,0.03991632595729017,0.05542937937542894,0.05535620886051859
33.01943689726212,0.05683135907936177,0.04178590593826402,0.05680075813228455,0.05673459564993604
33.14173110799272,0.06013851576287737,0.04340260968845228,0.060110067030030474,0.06004885920911639
33.26402531872331,0.06295536010485313,0.04548629309889037,0.06292939769357621,0.06287396673338223
33.386319529453914,0.06519901571717579,0.04938421350957561,0.06517578436882551,0.06512671696799222
33.508613740184515,0.06616174257990357,0.05112524383050868,0.06614158991087128,0.06609962038467732
33.630907950915116,0.06442998723470211,0.047778590472911706,0.0644134427553193,0.06437954861544691
33.75320216164572,0.06860287084818208,0.05086593784768177,0.06858829300521839,0.06855892662149284
33.87549637237632,0.07514039117336893,0.05889053115863556,0.07512746809497822,0.07510189673500937
33.99779058310692,0.07595142174217429,0.061042985134780244,0.07594114697698982,0.07592119207961727
34.12008479383752,0.07265950356204512,0.056522453056932424,0.07265205598091522,0.0726378700132736
34.24237900456812,0.07494089214088435,0.0570376282405957,0.07493538280928497,0.07492505019477422
34.36467321529872,0.07899633139442289,0.06182538833619732,0.07899248960085484,0.07898533233232875
34.486967426029324,0.08254841173155651,0.06680712047567419,0.08254608000138208,0.08254168179239975
34.60926163675992,0.08328962413345575,0.06755948832188392,0.08328857517901414,0.08328642060686293
34.73155584749052,0.08063567865113451,0.06334052792592067,0.08063551849654399,0.08063484641089276
34.85385005822112,0.07952044186356398,0.06156310312343214,0.07952070842279856,0.07952065447809152
34.97614426895172,0.08368436364665523,0.06699802548132745,0.08368463906156517,0.08368439723314439
35.09843847968232,0.08595500064847966,0.07058339676029143,0.08595483862294731,0.08595353784177742
35.22073269041292,0.08621408356739646,0.06949572420408537,0.08621305154819267,0.08620981122453925
35.343026901143524,0.08633199414149172,0.06743192780447692,0.0863296831915888,0.08632361039753915
35.465321111874125,0.0843994442036541,0.06682206404919792,0.08439555801939451,0.08438598260161734
35.58761532260473,0.08248392926909563,0.06706243663402257,0.08247820492983,0.0824644299056508
35.70990953333533,0.08520724471827736,0.06850470718682374,0.0851990123314616,0.08517932794656088
35.83220374406593,0.0882332836400223,0.06966342713985836,0.08822201464174305,0.08819507021343055
35.95449795479652,0.08774823686727758,0.06996322400619986,0.08773395787949055,0.08769974568469888
36.076792165527124,0.08614411820167264,0.06982411987597044,0.08612674245773928,0.08608501740111582
